date_time,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,Location,Latitude,Longitude,date,Population,Density (people/km²),Urbanization (%),Average Income (USD),Education Level (% with Bachelor's or higher),Altitude (m),Proximity to Industry (km)
2024-05-19 12:00:00,2,290.39,0.98,14.74,98.71,4.05,6.39,7.34,1.98,Paris,48.866667,2.333333,2024-05-19,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-05-20 12:00:00,3,243.66,0.83,7.03,120.16,2.44,7.62,8.53,2.88,Paris,48.866667,2.333333,2024-05-20,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-05-21 12:00:00,2,257.02,3.46,10.11,65.8,3.81,6.05,7.8,1.66,Paris,48.866667,2.333333,2024-05-21,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-05-22 12:00:00,2,233.65,0.68,9.0,98.71,2.26,3.41,4.17,1.27,Paris,48.866667,2.333333,2024-05-22,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-05-23 12:00:00,2,243.66,0.96,11.82,80.82,3.1,2.97,4.28,1.33,Paris,48.866667,2.333333,2024-05-23,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-05-24 12:00:00,2,547.41,5.53,63.06,17.34,13.23,18.43,22.44,4.18,Paris,48.866667,2.333333,2024-05-24,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-05-25 12:00:00,3,273.7,1.87,10.54,105.86,3.64,9.53,10.69,2.15,Paris,48.866667,2.333333,2024-05-25,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-05-26 12:00:00,2,208.62,0.64,5.23,72.24,1.33,1.62,2.16,0.85,Paris,48.866667,2.333333,2024-05-26,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-05-27 12:00:00,2,230.31,0.98,7.54,70.81,2.0,1.6,2.26,1.08,Paris,48.866667,2.333333,2024-05-27,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-05-28 12:00:00,2,247.0,1.3,10.71,60.8,2.35,3.48,5.02,0.94,Paris,48.866667,2.333333,2024-05-28,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-05-29 12:00:00,1,250.34,1.75,12.17,42.2,2.44,3.44,4.55,0.92,Paris,48.866667,2.333333,2024-05-29,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-05-30 12:00:00,1,263.69,2.93,11.65,57.94,3.67,3.31,4.17,1.14,Paris,48.866667,2.333333,2024-05-30,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-05-31 12:00:00,2,233.65,1.01,10.11,73.67,3.16,2.95,4.22,1.42,Paris,48.866667,2.333333,2024-05-31,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-01 12:00:00,2,216.96,0.84,8.4,70.1,2.26,2.51,3.27,1.25,Paris,48.866667,2.333333,2024-06-01,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-02 12:00:00,2,216.96,1.4,7.03,71.53,2.41,3.49,6.88,2.79,Paris,48.866667,2.333333,2024-06-02,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-03 12:00:00,3,247.0,2.32,9.68,117.3,5.25,7.33,11.9,3.39,Paris,48.866667,2.333333,2024-06-03,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-04 12:00:00,2,205.28,0.76,6.25,86.55,2.21,7.12,8.43,1.47,Paris,48.866667,2.333333,2024-06-04,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-05 12:00:00,2,223.64,1.54,10.37,70.1,3.07,2.68,4.58,1.35,Paris,48.866667,2.333333,2024-06-05,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-06 12:00:00,3,293.73,2.57,20.39,103.0,9.3,14.28,16.98,3.13,Paris,48.866667,2.333333,2024-06-06,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-07 12:00:00,3,260.35,2.79,11.48,125.89,7.45,10.66,14.48,1.84,Paris,48.866667,2.333333,2024-06-07,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-08 12:00:00,3,233.65,1.49,7.2,130.18,5.07,9.78,12.35,2.12,Paris,48.866667,2.333333,2024-06-08,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-09 12:00:00,2,198.6,1.06,4.84,98.71,2.32,3.3,4.11,2.34,Paris,48.866667,2.333333,2024-06-09,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-10 12:00:00,2,195.26,0.34,6.85,65.8,1.68,1.66,2.49,1.01,Paris,48.866667,2.333333,2024-06-10,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-11 12:00:00,2,233.65,1.42,12.17,87.26,4.89,4.67,5.71,1.65,Paris,48.866667,2.333333,2024-06-11,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-12 12:00:00,2,250.34,2.63,12.85,98.71,5.36,6.35,7.5,1.96,Paris,48.866667,2.333333,2024-06-12,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-13 12:00:00,2,193.6,1.08,5.57,95.84,2.26,2.74,3.8,1.49,Paris,48.866667,2.333333,2024-06-13,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-14 12:00:00,1,201.94,0.25,5.01,56.51,1.18,1.14,1.67,0.83,Paris,48.866667,2.333333,2024-06-14,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-15 12:00:00,2,178.58,0.37,3.04,64.37,0.97,0.94,1.63,0.75,Paris,48.866667,2.333333,2024-06-15,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-16 12:00:00,2,176.91,0.71,3.21,70.1,0.94,0.96,1.34,0.64,Paris,48.866667,2.333333,2024-06-16,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-17 12:00:00,1,178.58,0.52,5.31,47.92,1.37,0.74,1.21,0.68,Paris,48.866667,2.333333,2024-06-17,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-18 12:00:00,1,307.08,3.24,30.5,19.85,6.74,8.04,10.47,2.63,Paris,48.866667,2.333333,2024-06-18,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-19 12:00:00,2,223.64,1.09,9.68,74.39,1.97,5.05,5.5,2.98,Paris,48.866667,2.333333,2024-06-19,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-20 12:00:00,2,253.68,1.87,14.57,74.39,4.71,8.72,9.85,5.83,Paris,48.866667,2.333333,2024-06-20,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-21 12:00:00,2,226.97,1.9,10.37,95.84,3.99,7.09,8.43,2.6,Paris,48.866667,2.333333,2024-06-21,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-22 12:00:00,2,183.58,0.95,5.91,63.66,1.79,1.44,1.95,0.84,Paris,48.866667,2.333333,2024-06-22,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-23 12:00:00,3,247.0,2.12,9.51,123.02,6.26,11.75,14.48,2.47,Paris,48.866667,2.333333,2024-06-23,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-24 12:00:00,3,203.61,0.87,6.25,110.15,3.28,8.85,10.03,3.39,Paris,48.866667,2.333333,2024-06-24,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-25 12:00:00,3,195.26,0.94,5.23,114.44,2.89,7.42,8.33,3.32,Paris,48.866667,2.333333,2024-06-25,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-26 12:00:00,4,220.3,0.86,9.25,141.62,4.47,14.63,16.31,5.0,Paris,48.866667,2.333333,2024-06-26,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-27 12:00:00,3,193.6,0.31,6.6,110.15,2.12,7.67,8.64,2.06,Paris,48.866667,2.333333,2024-06-27,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-28 12:00:00,2,240.33,3.46,11.48,91.55,6.85,8.56,14.58,2.31,Paris,48.866667,2.333333,2024-06-28,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-29 12:00:00,2,200.27,0.61,9.85,71.53,2.47,4.86,6.39,4.12,Paris,48.866667,2.333333,2024-06-29,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-06-30 12:00:00,2,200.27,1.26,8.31,95.84,3.73,6.43,9.43,2.44,Paris,48.866667,2.333333,2024-06-30,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-01 12:00:00,2,180.24,0.76,7.28,71.53,2.98,2.96,4.19,1.49,Paris,48.866667,2.333333,2024-07-01,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-02 12:00:00,1,181.91,0.95,10.97,51.5,3.31,3.01,3.91,1.03,Paris,48.866667,2.333333,2024-07-02,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-03 12:00:00,2,175.24,1.4,5.83,70.1,2.18,2.26,3.21,1.41,Paris,48.866667,2.333333,2024-07-03,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-04 12:00:00,2,175.24,0.98,4.28,79.39,2.12,1.9,3.22,1.12,Paris,48.866667,2.333333,2024-07-04,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-05 12:00:00,2,166.89,0.91,3.56,92.98,1.8,4.7,9.34,2.63,Paris,48.866667,2.333333,2024-07-05,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-06 12:00:00,2,161.89,0.75,2.87,73.67,1.4,1.04,2.24,1.01,Paris,48.866667,2.333333,2024-07-06,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-07 12:00:00,2,158.55,0.5,3.0,65.09,1.12,0.94,2.16,1.42,Paris,48.866667,2.333333,2024-07-07,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-08 12:00:00,2,165.22,0.61,5.06,73.67,1.71,1.66,2.91,1.31,Paris,48.866667,2.333333,2024-07-08,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-09 12:00:00,3,216.96,1.84,15.59,105.86,6.44,9.03,11.85,4.12,Paris,48.866667,2.333333,2024-07-09,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-10 12:00:00,2,170.23,0.84,3.6,70.1,1.37,0.97,1.6,0.84,Paris,48.866667,2.333333,2024-07-10,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-11 12:00:00,2,196.93,1.22,10.45,97.27,4.77,4.36,5.58,3.48,Paris,48.866667,2.333333,2024-07-11,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-12 12:00:00,2,188.59,0.96,11.65,63.66,3.1,4.9,5.52,1.41,Paris,48.866667,2.333333,2024-07-12,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-13 12:00:00,1,196.93,0.73,16.11,58.65,4.53,3.44,4.89,1.57,Paris,48.866667,2.333333,2024-07-13,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-14 12:00:00,2,191.93,1.01,9.17,98.71,3.31,4.88,6.45,1.92,Paris,48.866667,2.333333,2024-07-14,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-15 12:00:00,2,178.58,0.7,6.77,86.55,2.35,3.33,4.14,2.66,Paris,48.866667,2.333333,2024-07-15,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-16 12:00:00,2,166.89,0.92,3.08,63.66,1.18,1.09,1.62,0.76,Paris,48.866667,2.333333,2024-07-16,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-17 12:00:00,3,226.97,1.52,14.91,117.3,6.68,9.41,11.9,2.56,Paris,48.866667,2.333333,2024-07-17,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-18 12:00:00,3,178.58,0.92,4.63,113.01,2.32,3.77,4.55,1.63,Paris,48.866667,2.333333,2024-07-18,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-19 12:00:00,4,243.66,2.15,15.94,154.5,6.26,12.31,14.98,3.29,Paris,48.866667,2.333333,2024-07-19,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-20 12:00:00,5,253.68,1.22,11.65,203.13,9.78,25.15,28.2,4.02,Paris,48.866667,2.333333,2024-07-20,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-21 12:00:00,1,196.93,0.94,7.45,53.64,2.5,2.37,2.84,1.04,Paris,48.866667,2.333333,2024-07-21,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-22 12:00:00,2,171.9,1.08,4.84,72.24,2.29,2.29,5.04,1.22,Paris,48.866667,2.333333,2024-07-22,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-25 12:00:00,3,240.33,0.64,5.23,124.45,2.62,8.52,10.3,1.58,Paris,48.866667,2.333333,2024-07-25,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-26 12:00:00,1,280.38,3.19,19.19,42.92,7.57,3.95,6.02,2.37,Paris,48.866667,2.333333,2024-07-26,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-27 12:00:00,1,263.69,1.2,16.28,55.79,5.19,5.19,6.41,2.06,Paris,48.866667,2.333333,2024-07-27,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-28 12:00:00,3,185.25,0.66,2.96,101.57,1.91,4.63,5.75,1.39,Paris,48.866667,2.333333,2024-07-28,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-29 12:00:00,3,216.96,0.91,5.4,121.59,2.89,8.72,9.89,2.5,Paris,48.866667,2.333333,2024-07-29,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-30 12:00:00,5,317.1,1.34,15.25,226.02,8.82,24.91,27.72,5.64,Paris,48.866667,2.333333,2024-07-30,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-07-31 12:00:00,4,250.34,0.85,7.71,140.19,4.17,16.78,20.6,5.76,Paris,48.866667,2.333333,2024-07-31,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-08-01 12:00:00,3,270.37,0.92,10.28,115.87,5.25,18.34,21.27,2.25,Paris,48.866667,2.333333,2024-08-01,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-08-02 12:00:00,3,270.37,1.36,9.85,135.9,5.42,23.55,25.46,2.41,Paris,48.866667,2.333333,2024-08-02,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-08-03 12:00:00,2,233.65,1.02,5.57,75.1,2.12,2.32,3.95,1.44,Paris,48.866667,2.333333,2024-08-03,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-08-04 12:00:00,2,223.64,1.15,6.51,84.4,3.67,5.42,10.68,1.57,Paris,48.866667,2.333333,2024-08-04,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-08-05 12:00:00,3,240.33,1.36,7.37,130.18,3.7,11.56,16.59,2.72,Paris,48.866667,2.333333,2024-08-05,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-08-06 12:00:00,3,243.66,1.2,5.48,104.43,2.62,5.55,7.53,2.06,Paris,48.866667,2.333333,2024-08-06,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-08-07 12:00:00,3,247.0,1.77,7.11,100.14,4.17,4.23,7.61,1.39,Paris,48.866667,2.333333,2024-08-07,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-08-08 12:00:00,2,220.3,0.54,3.26,94.41,1.52,2.13,3.15,1.46,Paris,48.866667,2.333333,2024-08-08,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-08-09 12:00:00,2,236.99,0.42,3.0,61.51,1.15,1.0,1.94,1.49,Paris,48.866667,2.333333,2024-08-09,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-08-10 12:00:00,3,247.0,0.6,3.3,114.44,2.74,9.38,16.58,1.65,Paris,48.866667,2.333333,2024-08-10,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-08-11 12:00:00,3,226.97,0.43,2.4,111.58,1.36,5.88,8.84,3.42,Paris,48.866667,2.333333,2024-08-11,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-08-12 12:00:00,4,327.11,1.43,12.34,171.66,7.51,25.17,28.87,5.45,Paris,48.866667,2.333333,2024-08-12,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-08-13 12:00:00,2,220.3,0.59,5.23,82.97,1.7,8.33,12.86,2.63,Paris,48.866667,2.333333,2024-08-13,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-08-14 12:00:00,3,240.33,0.89,4.63,104.43,1.54,3.11,4.2,2.0,Paris,48.866667,2.333333,2024-08-14,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-08-15 12:00:00,3,226.97,0.77,3.43,101.57,3.52,8.94,16.18,1.63,Paris,48.866667,2.333333,2024-08-15,2140526.0,21383.0,98.0,45000.0,29.0,35.0,3.0
2024-01-01 12:00:00,2,587.46,30.85,41.13,0.0,4.47,20.46,30.45,2.56,Los_Angeles,34.0536909,-118.242766,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 12:00:00,3,634.19,33.97,43.87,0.0,4.23,28.23,48.85,2.63,Los_Angeles,34.0536909,-118.242766,2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 12:00:00,5,1869.2,141.26,122.01,0.0,9.42,159.87,174.3,1.38,Los_Angeles,34.0536909,-118.242766,2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 12:00:00,2,403.88,1.19,41.47,11.44,3.04,7.46,12.87,1.87,Los_Angeles,34.0536909,-118.242766,2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 12:00:00,3,647.54,36.66,47.3,0.0,4.35,27.76,40.36,3.29,Los_Angeles,34.0536909,-118.242766,2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 12:00:00,2,460.62,9.95,40.44,0.61,2.18,14.01,28.74,1.61,Los_Angeles,34.0536909,-118.242766,2024-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 12:00:00,1,290.39,0.0,16.79,56.51,3.31,3.61,5.45,0.78,Los_Angeles,34.0536909,-118.242766,2024-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 12:00:00,2,494.0,16.09,36.67,0.17,3.73,13.01,20.82,2.85,Los_Angeles,34.0536909,-118.242766,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 12:00:00,4,867.84,44.26,77.46,0.0,5.25,59.63,76.09,2.12,Los_Angeles,34.0536909,-118.242766,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 12:00:00,1,380.52,0.49,38.73,25.75,3.34,6.91,10.11,0.75,Los_Angeles,34.0536909,-118.242766,2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12 12:00:00,3,787.73,43.36,71.97,0.0,7.45,37.09,47.35,3.86,Los_Angeles,34.0536909,-118.242766,2024-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13 12:00:00,5,1201.63,59.01,130.24,0.0,7.99,108.16,127.41,3.1,Los_Angeles,34.0536909,-118.242766,2024-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14 12:00:00,5,1054.76,19.67,101.45,0.02,5.96,152.67,166.83,0.32,Los_Angeles,34.0536909,-118.242766,2024-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15 12:00:00,3,727.65,41.57,56.89,0.0,5.25,47.7,63.11,2.91,Los_Angeles,34.0536909,-118.242766,2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16 12:00:00,5,1281.74,69.74,113.79,0.0,15.26,113.37,139.69,7.28,Los_Angeles,34.0536909,-118.242766,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17 12:00:00,5,2002.72,92.09,139.83,0.0,10.61,277.97,304.61,1.98,Los_Angeles,34.0536909,-118.242766,2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-18 12:00:00,5,814.44,27.05,101.45,0.0,16.45,76.09,88.96,0.13,Los_Angeles,34.0536909,-118.242766,2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-19 12:00:00,5,1895.9,171.66,161.77,0.0,24.8,123.48,163.87,23.05,Los_Angeles,34.0536909,-118.242766,2024-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-20 12:00:00,3,1028.06,76.0,75.4,0.0,7.15,32.47,40.68,1.08,Los_Angeles,34.0536909,-118.242766,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21 12:00:00,2,514.03,19.67,37.01,0.0,3.81,11.57,13.92,0.84,Los_Angeles,34.0536909,-118.242766,2024-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22 12:00:00,1,390.53,0.18,36.67,18.24,5.54,6.72,8.42,0.61,Los_Angeles,34.0536909,-118.242766,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23 12:00:00,3,1081.47,116.23,50.72,0.0,6.32,44.69,58.86,4.94,Los_Angeles,34.0536909,-118.242766,2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24 12:00:00,4,834.47,36.21,59.63,0.0,5.72,52.98,62.71,0.74,Los_Angeles,34.0536909,-118.242766,2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25 12:00:00,4,1281.74,103.71,67.86,0.0,7.63,59.53,73.66,1.66,Los_Angeles,34.0536909,-118.242766,2024-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26 12:00:00,3,634.19,33.97,43.87,0.0,4.29,32.98,45.03,2.09,Los_Angeles,34.0536909,-118.242766,2024-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-27 12:00:00,1,393.87,3.69,35.64,3.58,2.53,9.48,18.17,2.15,Los_Angeles,34.0536909,-118.242766,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28 12:00:00,1,383.85,6.71,32.56,1.26,2.41,8.45,16.79,2.15,Los_Angeles,34.0536909,-118.242766,2024-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29 12:00:00,2,473.98,24.36,35.64,0.01,6.26,14.3,29.92,4.62,Los_Angeles,34.0536909,-118.242766,2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30 12:00:00,3,827.79,51.86,65.12,0.0,7.99,41.73,62.28,4.43,Los_Angeles,34.0536909,-118.242766,2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31 12:00:00,5,1682.28,43.81,145.32,0.0,14.54,271.26,302.21,2.56,Los_Angeles,34.0536909,-118.242766,2024-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01 12:00:00,3,397.21,0.0,23.99,74.39,4.77,30.43,33.64,0.49,Los_Angeles,34.0536909,-118.242766,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-02 12:00:00,4,1455.31,141.26,94.59,0.0,18.6,53.71,62.24,6.78,Los_Angeles,34.0536909,-118.242766,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-03 12:00:00,3,1054.76,68.84,90.48,0.0,7.63,42.27,56.52,5.13,Los_Angeles,34.0536909,-118.242766,2024-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-04 12:00:00,1,340.46,0.01,31.87,42.56,5.07,5.38,7.38,0.73,Los_Angeles,34.0536909,-118.242766,2024-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-05 12:00:00,2,263.69,0.0,17.31,60.8,4.71,2.43,3.4,0.49,Los_Angeles,34.0536909,-118.242766,2024-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-06 12:00:00,2,627.52,29.95,52.78,0.0,6.5,15.75,18.64,0.99,Los_Angeles,34.0536909,-118.242766,2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-07 12:00:00,3,734.33,29.5,78.14,0.0,5.66,23.28,27.62,1.39,Los_Angeles,34.0536909,-118.242766,2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-08 12:00:00,2,390.53,0.04,41.13,41.84,3.93,6.61,10.19,1.25,Los_Angeles,34.0536909,-118.242766,2024-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09 12:00:00,3,660.9,27.72,74.03,0.0,8.94,26.6,31.93,0.75,Los_Angeles,34.0536909,-118.242766,2024-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-10 12:00:00,2,580.79,10.51,58.95,0.61,2.44,22.41,29.44,1.14,Los_Angeles,34.0536909,-118.242766,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-11 12:00:00,2,467.3,11.51,39.76,0.44,2.98,11.73,21.63,2.09,Los_Angeles,34.0536909,-118.242766,2024-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-12 12:00:00,3,640.87,27.94,51.41,0.01,6.14,31.96,44.8,3.64,Los_Angeles,34.0536909,-118.242766,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-13 12:00:00,4,988.01,53.2,87.74,0.0,9.66,74.61,95.4,2.53,Los_Angeles,34.0536909,-118.242766,2024-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-14 12:00:00,5,934.6,39.34,71.97,0.0,5.84,76.63,85.89,0.74,Los_Angeles,34.0536909,-118.242766,2024-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-15 12:00:00,5,1642.23,173.45,100.08,0.0,12.64,112.12,136.17,6.14,Los_Angeles,34.0536909,-118.242766,2024-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-16 12:00:00,3,761.03,37.55,81.57,0.0,16.45,35.65,44.86,1.06,Los_Angeles,34.0536909,-118.242766,2024-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-17 12:00:00,5,1895.9,178.81,122.01,0.0,10.85,150.04,166.74,5.13,Los_Angeles,34.0536909,-118.242766,2024-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-18 12:00:00,4,1495.36,146.63,75.4,0.0,6.2,67.17,78.19,2.5,Los_Angeles,34.0536909,-118.242766,2024-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-19 12:00:00,3,974.66,60.8,87.05,0.0,8.82,32.82,39.85,1.09,Los_Angeles,34.0536909,-118.242766,2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20 12:00:00,2,397.21,0.41,43.53,13.41,6.02,5.75,7.57,0.78,Los_Angeles,34.0536909,-118.242766,2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
